device,VIN,data_collector,time_sensor,time_session,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,latitude,longitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,fuel_rail_gauge_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:17.849796,2026-02-04T14:45:37,,7.0,,30.0,1510.0,,-1.5897499322891235,-0.3303998410701751,9.763554573059082,9.897649559531564,-5.8383146,-35.2052253,,-11.5,52.0,,,61.18,,363.09,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.53,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:18.850086,2026-02-04T14:45:37,,7.0,,27.0,1320.0,26.0,-1.259350061416626,-0.8643068075180054,9.512163162231444,9.634014576469404,-5.8383146,-35.2052253,,3.0,52.0,,14.0,61.18,,101.85,,,0,Etanol,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.57,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:19.849803,2026-02-04T14:45:37,,7.0,,,1058.0,20.0,-0.7613561153411865,-2.2242133617401123,9.995792388916016,10.268527338193245,-5.8383146,-35.2052253,,3.0,52.0,,14.0,61.18,,101.85,,,0,Etanol,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:20.849455,2026-02-04T14:45:37,,9.0,,39.0,1058.0,20.0,-3.07415509223938,1.0630255937576294,8.899248123168945,9.475076258366002,-5.8379637,-35.2053558,,-10.5,52.0,,13.0,61.18,,341.91,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:21.855695,2026-02-04T14:45:37,,34.0,,39.0,908.0,14.0,-2.631227731704712,1.8770540952682493,9.198522567749023,9.749846608128935,-5.8379637,-35.2053558,,6.0,52.0,,25.0,61.18,,817.92,,,0,Gasolina,,,1.0,0.6,87.0,0.0,0.0,0.63,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:22.850249,2026-02-04T14:45:37,,34.0,,89.0,1419.0,15.0,-1.987187385559082,1.0582371950149536,10.091560363769531,10.339650392631391,-5.8379637,-35.2053558,,9.0,52.0,,27.0,61.18,,1009.155,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.63,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:23.850163,2026-02-04T14:45:37,,36.0,,93.0,1667.0,19.0,-2.5522189140319824,1.2497732639312744,9.749189376831056,10.154922358230786,-5.8379637,-35.2053558,,10.5,52.0,,27.0,61.18,,1050.345,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:24.850131,2026-02-04T14:45:37,,38.0,,94.0,1914.0,22.0,-2.5067291259765625,1.2521674633026123,9.615114212036133,10.015090392885735,-5.8379637,-35.2053558,,10.5,52.0,,30.0,61.18,,1330.095,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:25.849824,2026-02-04T14:45:37,,37.0,,90.0,2146.0,25.0,-2.942473888397217,0.545877993106842,8.966285705566406,9.452534830462264,-5.837757,-35.2053189,,10.5,52.0,,29.0,61.18,,1420.13,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:26.849745,2026-02-04T14:45:37,,25.0,,71.0,2247.0,25.0,-4.343081951141357,0.1915361285209655,8.686163902282715,9.713315101456242,-5.837757,-35.2053189,,13.5,52.0,,,61.18,,536.5,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:27.849978,2026-02-04T14:45:37,,21.0,,65.0,2247.0,27.0,-3.988739967346192,-0.119710087776184,8.607154846191406,9.487227813146289,-5.837757,-35.2053189,,20.0,52.0,,22.0,61.18,,1067.28,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:28.850033,2026-02-04T14:45:37,,17.0,,65.0,2335.0,29.0,-4.881777286529541,-0.5051765441894531,9.349357604980469,10.55923484168626,-5.837757,-35.2053189,,15.5,52.0,,21.0,61.18,,1020.05,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:29.855908,2026-02-04T14:45:37,,17.0,,63.0,1949.0,29.0,-4.8602294921875,0.0095768067985773,8.576030731201172,9.857495905881194,-5.837757,-35.2053189,,14.0,52.0,,24.0,61.18,,1020.05,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,1.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:30.849886,2026-02-04T14:45:37,,28.0,,,1611.0,31.0,-5.25527286529541,0.2609679996967315,7.424419403076172,9.0998901454001,-5.8374119,-35.205355,,13.5,52.0,,24.0,61.18,,1163.19,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.9,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:31.848972,2026-02-04T14:45:37,,27.0,,85.0,1570.0,32.0,-5.913678169250488,-0.0646434426307678,8.281543731689453,10.17643035862919,-5.8374119,-35.205355,,13.5,52.0,,24.0,61.18,,1163.1899999999998,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:32.849873,2026-02-04T14:45:37,,21.0,,69.0,1571.0,32.0,-3.77565598487854,3.7636849880218506,9.198522567749023,10.631731760846783,-5.8374119,-35.205355,,16.5,52.0,,21.0,61.18,,972.55,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,1.0,0.73,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:33.850151,2026-02-04T14:45:37,,21.0,,68.0,1571.0,33.0,-1.874659895896912,0.9959878921508788,13.828908920288086,13.990892163554786,-5.8374119,-35.205355,,16.5,52.0,,21.0,61.18,,972.55,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,1.0,0.73,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:34.852244,2026-02-04T14:45:37,,19.0,,61.0,1625.0,34.0,-2.389413356781006,2.0877439975738525,8.990227699279785,9.533738263339655,-5.8374119,-35.205355,,17.0,,,20.0,61.18,,960.625,,,0,Gasolina,,,0.0,0.8,87.0,0.0,1.0,0.7,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:35.849889,2026-02-04T14:45:37,,19.0,,61.0,1648.0,,-1.0055646896362305,2.0638017654418945,10.163386344909668,10.419446245745528,-5.8374051,-35.2057378,,17.0,52.0,,20.0,61.18,,960.625,,,0,Gasolina,,,0.0,0.7666666666666667,87.0,0.0,1.0,0.73,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:36.849907,2026-02-04T14:45:37,,20.0,,61.0,1660.0,34.0,0.1675941199064254,1.5849615335464478,9.75397777557373,9.883333106712298,-5.8374051,-35.2057378,,4.5,52.0,,20.0,61.18,,364.8,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,0.0,0.7,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:37.850220,2026-02-04T14:45:37,,9.0,,30.0,1623.0,33.0,0.3830722570419311,2.0685901641845703,10.125079154968262,10.341326680646404,-5.8374051,-35.2057378,,-7.0,,,16.0,61.18,,700.9000000000001,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.6,19040.0,1.56,1003.0,-0.78,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:38.849692,2026-02-04T14:45:37,,9.0,,30.0,1623.0,33.0,2.2433669567108154,0.7709329724311829,10.06043529510498,10.336314201756714,-5.8374051,-35.2057378,,-7.0,,,15.0,61.18,,655.83,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.6,19040.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:39.849291,2026-02-04T14:45:37,,7.0,,30.0,1461.0,,2.212242364883423,1.290474772453308,9.583989143371582,9.920291796090869,-5.8374051,-35.2057378,,-7.0,,,15.0,62.75,,624.6,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.7,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:40.850035,2026-02-04T14:45:37,,13.0,,37.0,1425.0,,-0.1723825186491012,1.8339585065841677,9.47385597229004,9.651272792761786,-5.8376744,-35.2060259,,1.5,52.0,,17.0,62.75,,205.465,,,0,Etanol,,,0.0,0.8,87.0,0.0,0.0,0.8,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:41.849754,2026-02-04T14:45:37,,8.0,,30.0,1425.0,30.0,-1.194706678390503,2.518700122833252,9.454702377319336,9.8571076589352,-5.8376744,-35.2060259,,-3.0,52.0,,15.0,62.75,,555.75,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.53,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:42.850271,2026-02-04T14:45:37,,7.0,,30.0,1415.0,28.0,0.5817909836769104,-0.667982280254364,9.720458984375,9.760737878989383,-5.8376744,-35.2060259,,-2.5,52.0,,14.0,62.75,,492.625,,,0,Etanol,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.73,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:43.850031,2026-02-04T14:45:37,,7.0,,29.0,1210.0,23.0,1.0749965906143188,-2.2601263523101807,9.619902610778809,9.940136570445512,-5.8376744,-35.2060259,,16.5,52.0,,13.0,62.75,,391.5,,,0,Etanol,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.73,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:44.849624,2026-02-04T14:45:37,,9.0,,36.0,991.0,17.0,2.1595699787139893,1.2856862545013428,8.698134422302246,9.053964549655342,-5.8376744,-35.2060259,,0.0,52.0,,13.0,62.75,,297.83000000000004,,,0,Gasolina,,,0.0,0.9,87.0,0.0,0.0,0.5,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:45.849874,2026-02-04T14:45:37,,19.0,,84.0,1401.0,16.0,0.9050082564353944,1.908178806304932,12.023680686950684,12.207746866756306,-5.837708,-35.2063414,,0.0,52.0,,15.0,62.75,,507.675,,,0,Etanol,,,0.0,0.5333333333333333,87.0,0.0,0.0,0.7,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:46.852665,2026-02-04T14:45:37,,38.0,,94.0,1713.0,19.0,0.3734954595565796,2.1739351749420166,10.192116737365724,10.428074443119884,-5.837708,-35.2063414,,0.0,52.0,,28.0,62.75,,1286.205,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.63,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:47.849336,2026-02-04T14:45:37,,39.0,,94.0,1943.0,19.0,0.507570743560791,1.7717092037200928,8.336610794067383,8.537895589313923,-5.837708,-35.2063414,,9.5,52.0,,30.0,62.75,,1366.77,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.87,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:48.849531,2026-02-04T14:45:37,,37.0,,94.0,1943.0,23.0,1.2210428714752195,1.7501614093780518,9.528923034667969,9.764956981650377,-5.837708,-35.2063414,,11.0,52.0,,29.0,62.75,,1452.9,,,0,Gasolina,,,0.0,0.9,87.0,0.0,2.0,0.8,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:49.849594,2026-02-04T14:45:37,,37.0,,91.0,2216.0,26.0,0.1939303427934646,1.7573440074920654,9.301473617553713,9.46801343453694,-5.837708,-35.2063414,,12.0,52.0,,29.0,62.75,,1539.9,,,0,Gasolina,,,0.0,0.9,87.0,0.0,2.0,0.87,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:50.856641,2026-02-04T14:45:37,,36.0,,89.0,2436.0,29.0,0.9313444495201112,1.2880805730819702,10.079588890075684,10.204149461828765,-5.8377376,-35.2066038,,-4.5,52.0,,29.0,62.75,,1585.96,,,0,Gasolina,,,0.0,0.9,87.0,0.0,2.0,0.8,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:51.850452,2026-02-04T14:45:37,,37.0,,93.0,1741.0,32.0,1.192312479019165,1.6496049165725708,9.63187313079834,9.844581526718148,-5.8377376,-35.2066038,,-4.5,52.0,,27.0,62.75,,1509.94,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,2.0,0.87,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:52.850271,2026-02-04T14:45:37,,35.0,,95.0,1718.0,34.0,0.8978256583213806,1.3455413579940796,10.120290756225586,10.248749067537844,-5.8377376,-35.2066038,,11.0,52.0,,29.0,62.75,,1543.3449999999998,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,2.0,0.83,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:53.849412,2026-02-04T14:45:37,,36.0,,95.0,1732.0,34.0,0.8188169598579407,1.534683346748352,10.079588890075684,10.22857890332156,-5.8377376,-35.2066038,,10.5,52.0,,29.0,62.75,,1616.3,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,2.0,0.77,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:54.850670,2026-02-04T14:45:37,,35.0,,95.0,1732.0,36.0,0.0119710080325603,1.987187385559082,9.57441234588623,9.77846760895679,-5.8377376,-35.2066038,,10.5,52.0,,29.0,62.75,,1644.36,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,2.0,0.8,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:55.855328,2026-02-04T14:45:37,,35.0,,94.0,1818.0,38.0,0.3375824391841888,1.5897499322891235,9.87608242034912,10.008909567180025,-5.8377864,-35.2070193,,11.0,52.0,,29.0,62.75,,1644.36,,,0,Gasolina,,,0.0,0.9,87.0,0.0,2.0,0.87,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:56.850009,2026-02-04T14:45:37,,33.0,,92.0,1888.0,39.0,0.7972691655158997,1.429338455200195,8.456320762634277,8.613246042135106,-5.8377864,-35.2070193,,12.0,52.0,,29.0,62.75,,1674.89,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,2.0,0.87,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:57.849728,2026-02-04T14:45:37,,34.0,,90.0,1942.0,40.0,-0.8044517636299133,1.759738206863403,10.14902114868164,10.331817433205511,-5.8377864,-35.2070193,,12.5,52.0,,27.0,62.75,,1674.62,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:58.855439,2026-02-04T14:45:37,,34.0,,90.0,1988.0,41.0,-0.4596867263317108,1.601720929145813,10.043676376342772,10.180975246700838,-5.8377864,-35.2070193,,12.5,52.0,,27.0,62.75,,1674.62,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:48:59.849898,2026-02-04T14:45:37,,15.0,,36.0,1976.0,41.0,0.1077390760183334,0.7852981686592102,10.050858497619627,10.082066130579262,-5.8377864,-35.2070193,,13.5,52.0,,22.0,62.75,,1172.64,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.83,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:00.850029,2026-02-04T14:45:37,,7.0,,36.0,1976.0,41.0,-0.9983820915222168,0.4333505034446716,9.27034854888916,9.33401958844095,-5.8378598,-35.2075279,,8.0,52.0,,15.0,62.75,,834.24,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.87,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:01.850205,2026-02-04T14:45:37,,7.0,,27.0,1929.0,40.0,-2.482787132263184,0.828393816947937,11.544840812683104,11.837813043391195,-5.8378598,-35.2075279,,-4.0,52.0,,18.0,62.75,,876.3149999999999,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.8,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:02.849932,2026-02-04T14:45:37,,20.0,,54.0,1921.0,40.0,-1.194706678390503,1.3982137441635132,8.96389102935791,9.150610258773009,-5.8378598,-35.2075279,,17.0,52.0,,18.0,62.75,,1118.6999999999998,,,0,Gasolina,,,0.0,0.8,87.0,0.0,1.0,0.63,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:03.850157,2026-02-04T14:45:37,,17.0,,71.0,1467.0,41.0,-1.321599364280701,2.2625205516815186,8.769960403442383,9.153022976284705,-5.8378598,-35.2075279,,-4.5,52.0,,20.0,62.75,,1117.485,,,0,Gasolina,,,0.0,0.8,87.0,0.0,1.0,0.73,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:04.850048,2026-02-04T14:45:37,,9.0,,31.0,1475.0,42.0,-1.3766659498214722,1.6304513216018677,9.478644371032717,9.715877714443575,-5.8378598,-35.2075279,,-4.5,52.0,,15.0,62.75,,741.75,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.5,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:05.849141,2026-02-04T14:45:37,,7.0,,28.0,1526.0,42.0,3.268085241317749,0.586579442024231,9.708487510681152,10.2605646204961,-5.8379329,-35.2080326,,-5.5,52.0,,15.0,62.75,,728.875,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.6,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:06.850000,2026-02-04T14:45:37,,7.0,,27.0,1526.0,43.0,-1.1109095811843872,1.4245500564575195,9.363722801208496,9.536391752586104,-5.8379329,-35.2080326,,-4.5,52.0,,15.0,62.75,,728.875,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.67,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:07.854953,2026-02-04T14:45:37,,7.0,,27.0,1522.0,43.0,-0.1101332753896713,0.0287304203957319,10.180145263671877,10.18078152033846,-5.8379329,-35.2080326,,-7.0,52.0,,15.0,62.75,,728.875,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.63,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:08.849395,2026-02-04T14:45:37,,7.0,,27.0,1949.0,41.0,-0.4453215301036834,-1.8100165128707888,12.627019882202148,12.763859218416943,-5.8379329,-35.2080326,,-4.5,52.0,,,62.75,,467.75999999999993,,,0,Etanol,,,0.0,0.9,87.0,0.0,0.0,0.63,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:09.849356,2026-02-04T14:45:37,,7.0,,28.0,1862.0,38.0,-0.4405331015586853,-1.580173134803772,9.557653427124023,9.697409735725312,-5.8379329,-35.2080326,,-3.0,52.0,,,62.75,,467.75999999999993,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.53,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:10.852619,2026-02-04T14:45:37,,7.0,,28.0,1585.0,31.0,-0.9888052940368652,-2.078166961669922,10.982203483581545,11.220753414315917,-5.838023,-35.2085592,,-10.5,52.0,,15.0,62.75,,756.4499999999999,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.53,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:11.849209,2026-02-04T14:45:37,,6.0,,28.0,1034.0,22.0,-0.5195417404174805,-1.9105730056762693,9.739612579345703,9.93882618953586,-5.838023,-35.2085592,,-10.5,52.0,,14.0,62.75,,552.2249999999999,,,0,Etanol,,,0.0,0.9,87.0,0.0,0.0,0.67,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:12.849319,2026-02-04T14:45:37,,7.0,,32.0,1091.0,22.0,-1.5634137392044067,0.9576807022094728,10.431536674499512,10.591429187732214,-5.838023,-35.2085592,,-13.5,52.0,,14.0,62.75,,352.93,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.87,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:13.850651,2026-02-04T14:45:37,,31.0,,84.0,1091.0,17.0,-0.7876923680305481,1.2497732639312744,10.472238540649414,10.575924192719706,-5.838023,-35.2085592,,6.0,52.0,,23.0,62.75,,813.84,,,0,Gasolina,,,0.0,0.6666666666666666,87.0,0.0,0.0,0.6,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:14.849119,2026-02-04T14:45:37,,50.0,,84.0,1728.0,20.0,-1.1516109704971311,2.9472622871398926,8.633491516113281,9.195093179265038,-5.838023,-35.2085592,,6.5,52.0,,58.0,62.75,,2634.8,,,1,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,2.0,0.7,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:15.850416,2026-02-04T14:45:37,,50.0,,106.0,2242.0,26.0,-1.7980455160140991,2.188300371170044,9.342175483703612,9.762062741062168,-5.8380681,-35.2088383,,6.5,52.0,,58.0,62.75,,2634.8,,,1,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,2.0,0.9,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:16.851171,2026-02-04T14:45:37,,35.0,,95.0,1873.0,31.0,-0.933738648891449,1.620874524116516,9.847352027893066,10.023444719686603,-5.8380681,-35.2088383,,11.0,52.0,,33.0,62.75,,1690.31,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,2.0,0.9,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:17.849679,2026-02-04T14:45:37,,35.0,,91.0,1810.0,33.0,-2.7748796939849854,2.590526342391968,9.188945770263672,9.942208427485491,-5.8380681,-35.2088383,,11.0,52.0,,27.0,62.75,,1509.09,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:18.849887,2026-02-04T14:45:37,,11.0,,31.0,1609.0,33.0,-0.9265560507774352,0.4932055473327636,9.660603523254396,9.717459455056517,-5.8380681,-35.2088383,,3.5,52.0,,17.0,62.75,,772.2,,,0,Gasolina,,,0.0,0.8,87.0,0.0,0.0,0.63,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:19.850366,2026-02-04T14:45:37,,7.0,,29.0,1609.0,33.0,-2.0446481704711914,-0.4070142805576324,10.125079154968262,10.337479125007308,-5.8380681,-35.2088383,,0.5,52.0,,15.0,62.75,,621.8,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.7,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:20.853845,2026-02-04T14:45:37,,9.0,,29.0,1423.0,28.0,-2.473210334777832,0.5027823448181152,9.466673851013184,9.797319697129897,-5.8381317,-35.2092317,,-4.0,52.0,,14.0,62.75,,522.255,,,0,Etanol,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.6,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:21.850014,2026-02-04T14:45:37,,9.0,,43.0,1080.0,21.0,-1.6424223184585571,1.5107412338256836,9.682151794433594,9.935992830019837,-5.8381317,-35.2092317,,-12.0,52.0,,19.0,62.75,,447.0,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.7,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:22.850306,2026-02-04T14:45:37,,26.0,,87.0,1618.0,18.0,-1.2521674633026123,2.138022184371948,11.331756591796877,11.599472818742765,-5.8381317,-35.2092317,,8.0,52.0,,19.0,62.75,,700.3,,,0,Etanol,,,0.0,0.9,87.0,0.0,0.0,0.57,15540.0,3.13,1063.0,0.0,Gasolina
,9BWAH5BZ4KP599863,App2Car,2026-02-04T14:49:23.850364,2026-02-04T14:45:37,,49.0,,115.0,1943.0,,-0.6488286852836609,2.734178304672241,8.446743965148926,8.901920763372761,-5.8381317,-35.2092317,,3.5,52.0,,31.0,62.75,,1580.5299999999995,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,2.0,0.83,15540.0,3.13,1063.0,0.0,Gasolina
